lon,lat,value
99.02084554035395,74.12926432291704,7.25
99.02917887368727,74.12926432291704,8.239999771118164
99.0375122070206,74.12926432291704,9.229999542236328
99.04584554035392,74.12926432291704,10.210000038146973
99.0541788736873,74.12926432291704,12.229999542236328
99.06251220702063,74.12926432291704,14.229999542236328
99.07084554035396,74.12926432291704,14.220000267028809
99.07917887368728,74.12926432291704,7.210000038146973
99.08751220702061,74.12926432291704,0.17000000178813934
99.13751220702062,74.12926432291704,2.2799999713897705
99.14584554035395,74.12926432291704,8.369999885559082
99.15417887368727,74.12926432291704,0.38999998569488525
99.26251220702062,74.12926432291704,3.5999999046325684
99.27084554035395,74.12926432291704,8.609999656677246
99.27917887368727,74.12926432291704,13.619999885559082
99.2875122070206,74.12926432291704,13.619999885559082
99.29584554035392,74.12926432291704,13.630000114440918
99.30417887368725,74.12926432291704,13.609999656677246
99.31251220702063,74.12926432291704,13.449999809265137
99.32084554035396,74.12926432291704,13.119999885559082
99.32917887368728,74.12926432291704,12.859999656677246
99.33751220702061,74.12926432291704,5.579999923706055
99.51251220702062,74.12926432291704,6.409999847412109
99.52084554035395,74.12926432291704,6.409999847412109
99.52917887368727,74.12926432291704,6.409999847412109
99.5375122070206,74.12926432291704,6.409999847412109
99.54584554035392,74.12926432291704,6.409999847412109
99.55417887368725,74.12926432291704,6.409999847412109
99.56251220702057,74.12926432291704,6.409999847412109
99.57084554035396,74.12926432291704,6.409999847412109
99.57917887368728,74.12926432291704,6.409999847412109
99.58751220702061,74.12926432291704,6.409999847412109
99.59584554035393,74.12926432291704,6.409999847412109
99.60417887368726,74.12926432291704,6.409999847412109
99.61251220702059,74.12926432291704,6.409999847412109
99.62084554035391,74.12926432291704,6.409999847412109
99.62917887368724,74.12926432291704,6.409999847412109
99.63751220702062,74.12926432291704,6.409999847412109
99.64584554035395,74.12926432291704,6.409999847412109
99.65417887368727,74.12926432291704,6.409999847412109
99.6625122070206,74.12926432291704,6.409999847412109
99.67084554035392,74.12926432291704,6.400000095367432
99.67917887368725,74.12926432291704,6.400000095367432
99.68751220702057,74.12926432291704,6.400000095367432
99.6958455403539,74.12926432291704,6.400000095367432
99.70417887368728,74.12926432291704,6.400000095367432
99.71251220702061,74.12926432291704,6.400000095367432
99.72084554035393,74.12926432291704,6.400000095367432
99.72917887368726,74.12926432291704,6.400000095367432
99.73751220702059,74.12926432291704,6.400000095367432
99.74584554035391,74.12926432291704,6.400000095367432
99.75417887368724,74.12926432291704,6.400000095367432
99.76251220702056,74.12926432291704,6.400000095367432
99.77084554035395,74.12926432291704,6.400000095367432
99.77917887368727,74.12926432291704,6.400000095367432
99.7875122070206,74.12926432291704,6.400000095367432
99.79584554035392,74.12926432291704,6.400000095367432
99.80417887368725,74.12926432291704,6.400000095367432
99.81251220702057,74.12926432291704,6.400000095367432
99.8208455403539,74.12926432291704,6.400000095367432
99.82917887368723,74.12926432291704,6.400000095367432
99.83751220702061,74.12926432291704,6.400000095367432
99.84584554035393,74.12926432291704,6.400000095367432
99.85417887368726,74.12926432291704,6.400000095367432
99.86251220702059,74.12926432291704,6.400000095367432
99.87084554035391,74.12926432291704,6.400000095367432
99.87917887368724,74.12926432291704,6.400000095367432
99.88751220702056,74.12926432291704,6.400000095367432
99.89584554035389,74.12926432291704,6.400000095367432
99.90417887368727,74.12926432291704,6.400000095367432
99.9125122070206,74.12926432291704,6.400000095367432
99.92084554035392,74.12926432291704,6.400000095367432
99.92917887368725,74.12926432291704,6.400000095367432
99.93751220702057,74.12926432291704,6.400000095367432
99.9458455403539,74.12926432291704,6.400000095367432
99.95417887368723,74.12926432291704,6.400000095367432
99.96251220702061,74.12926432291704,6.400000095367432
99.97084554035393,74.12926432291704,6.400000095367432
99.97917887368726,74.12926432291704,6.400000095367432
99.98751220702059,74.12926432291704,6.400000095367432
99.99584554035391,74.12926432291704,6.400000095367432
100.00417887368724,74.12926432291704,6.400000095367432
100.01251220702056,74.12926432291704,5.400000095367432
100.02084554035389,74.12926432291704,3.4000000953674316
100.02917887368727,74.12926432291704,1.399999976158142
101.02917887368721,74.12926432291704,1.340000033378601
101.03751220702054,74.12926432291704,1.340000033378601
101.04584554035387,74.12926432291704,1.3300000429153442
101.05417887368719,74.12926432291704,1.3300000429153442
101.06251220702052,74.12926432291704,1.3200000524520874
101.07084554035384,74.12926432291704,1.3200000524520874
101.07917887368723,74.12926432291704,1.309999942779541
101.08751220702055,74.12926432291704,1.309999942779541
101.09584554035388,74.12926432291704,1.2999999523162842
101.1041788736872,74.12926432291704,1.2899999618530273
101.11251220702053,74.12926432291704,1.2799999713897705
101.12084554035386,74.12926432291704,1.2699999809265137
101.12917887368718,74.12926432291704,1.2599999904632568
101.1375122070205,74.12926432291704,1.25
101.14584554035389,74.12926432291704,1.2400000095367432
101.15417887368721,74.12926432291704,1.2200000286102295
101.16251220702054,74.12926432291704,1.2100000381469727
101.17084554035387,74.12926432291704,1.190000057220459
101.17917887368719,74.12926432291704,1.1699999570846558
101.18751220702052,74.12926432291704,1.159999966621399
101.19584554035384,74.12926432291704,1.1399999856948853
101.20417887368717,74.12926432291704,1.1200000047683716
101.21251220702055,74.12926432291704,1.100000023841858
101.22084554035388,74.12926432291704,1.0700000524520874
101.2291788736872,74.12926432291704,1.0499999523162842
101.23751220702053,74.12926432291704,1.0299999713897705
101.24584554035386,74.12926432291704,1.0099999904632568
101.25417887368718,74.12926432291704,0.9900000095367432
101.2625122070205,74.12926432291704,0.9700000286102295
101.27084554035389,74.12926432291704,0.949999988079071
101.27917887368721,74.12926432291704,0.9300000071525574
101.28751220702054,74.12926432291704,0.8999999761581421
101.29584554035387,74.12926432291704,0.8700000047683716
101.30417887368719,74.12926432291704,0.8399999737739563
101.31251220702052,74.12926432291704,0.8199999928474426
101.86251220702053,74.12926432291704,0.8999999761581421
101.87084554035386,74.12926432291704,0.8999999761581421
101.87917887368718,74.12926432291704,0.8999999761581421
101.8875122070205,74.12926432291704,0.8999999761581421
102.3375122070205,74.12926432291704,0.009999999776482582
-119.98748779297063,74.1209309895837,2.859999895095825
-119.9791544596373,74.1209309895837,2.869999885559082
-119.97082112630396,74.1209309895837,2.869999885559082
-119.96248779297062,74.1209309895837,2.880000114440918
-119.9541544596373,74.1209309895837,2.890000104904175
-119.94582112630397,74.1209309895837,2.890000104904175
-119.93748779297063,74.1209309895837,2.9100000858306885
-119.92915445963729,74.1209309895837,2.9200000762939453
86.72084554035445,74.1209309895837,3.7699999809265137
86.72917887368777,74.1209309895837,3.940000057220459
86.7375122070211,74.1209309895837,3.119999885559082
86.74584554035445,74.1209309895837,1.440000057220459
86.75417887368778,74.1209309895837,0.8100000023841858
87.34584554035442,74.1209309895837,0.949999988079071
87.35417887368774,74.1209309895837,0.949999988079071
87.3625122070211,74.1209309895837,0.949999988079071
87.37084554035442,74.1209309895837,0.949999988079071
87.37917887368775,74.1209309895837,0.949999988079071
87.47917887368774,74.1209309895837,0.3499999940395355
87.48751220702107,74.1209309895837,0.38999998569488525
87.49584554035442,74.1209309895837,1.190000057220459
87.50417887368775,74.1209309895837,1.1299999952316284
87.51251220702108,74.1209309895837,1.0399999618530273
87.5208455403544,74.1209309895837,1.9800000190734863
87.52917887368775,74.1209309895837,1.9700000286102295
87.53751220702108,74.1209309895837,1.9600000381469727
87.5458455403544,74.1209309895837,1.9600000381469727
87.55417887368773,74.1209309895837,1.9600000381469727
87.56251220702109,74.1209309895837,1.9500000476837158
87.57084554035441,74.1209309895837,1.9500000476837158
87.57917887368774,74.1209309895837,1.9500000476837158
87.58751220702106,74.1209309895837,0.9100000262260437
87.63751220702108,74.1209309895837,0.7200000286102295
87.6458455403544,74.1209309895837,0.7099999785423279
87.65417887368773,74.1209309895837,1.7100000381469727
87.66251220702108,74.1209309895837,1.7100000381469727
87.6708455403544,74.1209309895837,1.7100000381469727
87.67917887368773,74.1209309895837,1.7100000381469727
87.68751220702106,74.1209309895837,1.7100000381469727
87.69584554035441,74.1209309895837,1.7100000381469727
87.70417887368774,74.1209309895837,1.7000000476837158
87.71251220702106,74.1209309895837,1.7000000476837158
87.72084554035439,74.1209309895837,1.7000000476837158
87.72917887368774,74.1209309895837,1.690000057220459
87.73751220702107,74.1209309895837,1.690000057220459
87.7458455403544,74.1209309895837,1.6799999475479126
87.75417887368775,74.1209309895837,1.6699999570846558
87.76251220702108,74.1209309895837,0.6499999761581421
87.7708455403544,74.1209309895837,0.6299999952316284
87.77917887368773,74.1209309895837,0.6100000143051147
87.78751220702108,74.1209309895837,1.600000023841858
87.7958455403544,74.1209309895837,1.590000033378601
87.80417887368773,74.1209309895837,1.5800000429153442
87.81251220702106,74.1209309895837,1.5800000429153442
87.82084554035441,74.1209309895837,1.5800000429153442
87.82917887368774,74.1209309895837,1.5800000429153442
87.83751220702106,74.1209309895837,1.5800000429153442
87.84584554035439,74.1209309895837,1.5800000429153442
96.4541788736874,74.1209309895837,3.7300000190734863
96.46251220702072,74.1209309895837,6.730000019073486
96.47084554035405,74.1209309895837,6.730000019073486
96.47917887368737,74.1209309895837,6.730000019073486
96.4875122070207,74.1209309895837,6.730000019073486
96.49584554035403,74.1209309895837,6.730000019073486
96.50417887368741,74.1209309895837,6.730000019073486
96.51251220702073,74.1209309895837,6.730000019073486
96.52084554035406,74.1209309895837,6.730000019073486
96.52917887368739,74.1209309895837,6.730000019073486
96.53751220702071,74.1209309895837,6.730000019073486
96.54584554035404,74.1209309895837,6.730000019073486
96.55417887368736,74.1209309895837,6.739999771118164
96.56251220702069,74.1209309895837,6.78000020980835
96.57084554035407,74.1209309895837,5.820000171661377
96.5791788736874,74.1209309895837,4.860000133514404
96.58751220702072,74.1209309895837,5.889999866485596
97.68751220702069,74.1209309895837,5.909999847412109
97.69584554035401,74.1209309895837,7.909999847412109
97.70417887368734,74.1209309895837,9.90999984741211
97.71251220702067,74.1209309895837,11.90999984741211
97.72084554035399,74.1209309895837,10.90999984741211
97.72917887368732,74.1209309895837,10.899999618530273
97.73751220702064,74.1209309895837,9.890000343322754
97.74584554035403,74.1209309895837,6.880000114440918
97.75417887368735,74.1209309895837,2.859999895095825
97.91251220702065,74.1209309895837,3.069999933242798
97.92084554035398,74.1209309895837,9.130000114440918
97.9291788736873,74.1209309895837,9.15999984741211
97.93751220702069,74.1209309895837,9.180000305175781
97.94584554035401,74.1209309895837,10.199999809265137
97.95417887368734,74.1209309895837,10.210000038146973
97.96251220702067,74.1209309895837,11.229999542236328
97.97084554035399,74.1209309895837,12.229999542236328
97.97917887368732,74.1209309895837,12.239999771118164
97.98751220702064,74.1209309895837,12.239999771118164
97.99584554035397,74.1209309895837,12.25
98.00417887368735,74.1209309895837,12.25
98.01251220702068,74.1209309895837,12.25
98.020845540354,74.1209309895837,12.260000228881836
98.02917887368733,74.1209309895837,12.260000228881836
98.03751220702065,74.1209309895837,12.270000457763672
98.04584554035398,74.1209309895837,12.279999732971191
98.0541788736873,74.1209309895837,12.279999732971191
98.06251220702063,74.1209309895837,12.289999961853027
98.07084554035401,74.1209309895837,12.289999961853027
98.07917887368734,74.1209309895837,12.289999961853027
98.08751220702067,74.1209309895837,12.289999961853027
98.09584554035399,74.1209309895837,12.289999961853027
98.10417887368732,74.1209309895837,12.300000190734863
98.11251220702064,74.1209309895837,12.300000190734863
98.12084554035397,74.1209309895837,12.3100004196167
98.1291788736873,74.1209309895837,12.319999694824219
98.13751220702068,74.1209309895837,3.3399999141693115
98.51251220702062,74.1209309895837,5.519999980926514
98.52084554035395,74.1209309895837,12.510000228881836
98.52917887368733,74.1209309895837,12.510000228881836
98.53751220702065,74.1209309895837,12.510000228881836
98.54584554035398,74.1209309895837,12.510000228881836
98.5541788736873,74.1209309895837,12.510000228881836
98.56251220702063,74.1209309895837,12.510000228881836
98.57084554035396,74.1209309895837,12.510000228881836
98.57917887368728,74.1209309895837,12.5
98.58751220702061,74.1209309895837,12.5
98.59584554035399,74.1209309895837,12.5
98.60417887368732,74.1209309895837,12.529999732971191
98.61251220702064,74.1209309895837,12.5600004196167
98.62084554035397,74.1209309895837,12.59000015258789
98.6291788736873,74.1209309895837,11.630000114440918
98.63751220702062,74.1209309895837,10.729999542236328
98.64584554035395,74.1209309895837,8.899999618530273
98.65417887368727,74.1209309895837,8.09000015258789
98.66251220702065,74.1209309895837,8.270000457763672
98.67084554035398,74.1209309895837,8.4399995803833
98.6791788736873,74.1209309895837,8.579999923706055
98.68751220702063,74.1209309895837,6.679999828338623
98.69584554035396,74.1209309895837,4.71999979019165
98.70417887368728,74.1209309895837,2.7200000286102295
98.79584554035398,74.1209309895837,4.260000228881836
98.8041788736873,74.1209309895837,12.289999961853027
98.81251220702063,74.1209309895837,16.290000915527344
98.82084554035396,74.1209309895837,16.280000686645508
98.82917887368728,74.1209309895837,16.260000228881836
98.83751220702061,74.1209309895837,16.25
98.84584554035393,74.1209309895837,16.239999771118164
98.85417887368732,74.1209309895837,16.229999542236328
98.86251220702064,74.1209309895837,16.219999313354492
98.87084554035397,74.1209309895837,16.219999313354492
98.8791788736873,74.1209309895837,16.209999084472656
98.88751220702062,74.1209309895837,15.210000038146973
98.89584554035395,74.1209309895837,10.220000267028809
98.90417887368727,74.1209309895837,5.230000019073486
98.92084554035398,74.1209309895837,4.28000020980835
98.9291788736873,74.1209309895837,10.279999732971191
98.93751220702063,74.1209309895837,15.279999732971191
98.94584554035396,74.1209309895837,16.280000686645508
98.95417887368728,74.1209309895837,16.280000686645508
98.96251220702061,74.1209309895837,16.280000686645508
98.97084554035393,74.1209309895837,13.279999732971191
98.97917887368726,74.1209309895837,8.279999732971191
98.98751220702064,74.1209309895837,2.2799999713897705
99.50417887368724,74.1209309895837,0.4099999964237213
99.51251220702062,74.1209309895837,6.409999847412109
99.52084554035395,74.1209309895837,6.409999847412109
99.52917887368727,74.1209309895837,6.409999847412109
99.5375122070206,74.1209309895837,6.409999847412109
99.54584554035392,74.1209309895837,6.409999847412109
99.55417887368725,74.1209309895837,6.409999847412109
99.56251220702057,74.1209309895837,6.409999847412109
99.57084554035396,74.1209309895837,6.409999847412109
99.57917887368728,74.1209309895837,6.409999847412109
99.58751220702061,74.1209309895837,6.409999847412109
99.59584554035393,74.1209309895837,6.409999847412109
99.60417887368726,74.1209309895837,6.409999847412109
99.61251220702059,74.1209309895837,6.409999847412109
99.62084554035391,74.1209309895837,6.409999847412109
99.62917887368724,74.1209309895837,6.409999847412109
99.63751220702062,74.1209309895837,6.409999847412109
99.64584554035395,74.1209309895837,6.409999847412109
99.65417887368727,74.1209309895837,6.409999847412109
99.6625122070206,74.1209309895837,6.400000095367432
99.67084554035392,74.1209309895837,6.400000095367432
99.67917887368725,74.1209309895837,6.400000095367432
99.68751220702057,74.1209309895837,6.400000095367432
99.6958455403539,74.1209309895837,6.400000095367432
99.70417887368728,74.1209309895837,6.400000095367432
99.71251220702061,74.1209309895837,6.400000095367432
99.72084554035393,74.1209309895837,6.400000095367432
99.72917887368726,74.1209309895837,6.400000095367432
99.73751220702059,74.1209309895837,6.400000095367432
99.74584554035391,74.1209309895837,6.400000095367432
99.75417887368724,74.1209309895837,6.400000095367432
99.76251220702056,74.1209309895837,6.400000095367432
99.77084554035395,74.1209309895837,6.400000095367432
99.77917887368727,74.1209309895837,6.400000095367432
99.7875122070206,74.1209309895837,6.400000095367432
99.79584554035392,74.1209309895837,6.400000095367432
99.80417887368725,74.1209309895837,6.400000095367432
99.81251220702057,74.1209309895837,6.400000095367432
99.8208455403539,74.1209309895837,6.400000095367432
99.82917887368723,74.1209309895837,6.400000095367432
99.83751220702061,74.1209309895837,6.400000095367432
99.84584554035393,74.1209309895837,6.400000095367432
99.85417887368726,74.1209309895837,6.400000095367432
99.86251220702059,74.1209309895837,6.400000095367432
99.87084554035391,74.1209309895837,6.400000095367432
99.87917887368724,74.1209309895837,6.400000095367432
99.88751220702056,74.1209309895837,6.400000095367432
99.89584554035389,74.1209309895837,6.400000095367432
99.90417887368727,74.1209309895837,6.400000095367432
99.9125122070206,74.1209309895837,6.400000095367432
99.92084554035392,74.1209309895837,6.400000095367432
99.92917887368725,74.1209309895837,6.400000095367432
99.93751220702057,74.1209309895837,6.400000095367432
99.9458455403539,74.1209309895837,6.400000095367432
99.95417887368723,74.1209309895837,6.400000095367432
99.96251220702061,74.1209309895837,6.400000095367432
99.97084554035393,74.1209309895837,6.400000095367432
99.97917887368726,74.1209309895837,6.400000095367432
99.98751220702059,74.1209309895837,6.400000095367432
99.99584554035391,74.1209309895837,6.400000095367432
100.00417887368724,74.1209309895837,6.400000095367432
100.01251220702056,74.1209309895837,5.400000095367432
100.02084554035389,74.1209309895837,3.4000000953674316
100.02917887368727,74.1209309895837,1.399999976158142
101.05417887368719,74.1209309895837,1.3200000524520874
101.06251220702052,74.1209309895837,1.3200000524520874
101.07084554035384,74.1209309895837,1.309999942779541
101.07917887368723,74.1209309895837,1.309999942779541
101.08751220702055,74.1209309895837,1.2999999523162842
101.09584554035388,74.1209309895837,1.2899999618530273
101.1041788736872,74.1209309895837,1.2799999713897705
101.11251220702053,74.1209309895837,1.2699999809265137
101.12084554035386,74.1209309895837,1.2599999904632568
101.12917887368718,74.1209309895837,1.25
101.1375122070205,74.1209309895837,1.2400000095367432
101.14584554035389,74.1209309895837,1.2300000190734863
101.15417887368721,74.1209309895837,1.2100000381469727
101.16251220702054,74.1209309895837,1.190000057220459
101.17084554035387,74.1209309895837,1.1799999475479126
101.17917887368719,74.1209309895837,1.159999966621399
101.18751220702052,74.1209309895837,1.1399999856948853
101.19584554035384,74.1209309895837,1.1200000047683716
101.20417887368717,74.1209309895837,1.100000023841858
101.21251220702055,74.1209309895837,1.0700000524520874
101.22084554035388,74.1209309895837,1.0499999523162842
101.2291788736872,74.1209309895837,1.0299999713897705
101.23751220702053,74.1209309895837,1.0099999904632568
101.24584554035386,74.1209309895837,0.9800000190734863
101.25417887368718,74.1209309895837,0.9599999785423279
101.2625122070205,74.1209309895837,0.9399999976158142
101.27084554035389,74.1209309895837,0.9200000166893005
101.27917887368721,74.1209309895837,0.8999999761581421
101.28751220702054,74.1209309895837,0.8700000047683716
101.29584554035387,74.1209309895837,0.8399999737739563
101.30417887368719,74.1209309895837,0.800000011920929
101.31251220702052,74.1209309895837,0.7599999904632568
101.32084554035384,74.1209309895837,0.699999988079071
101.32917887368717,74.1209309895837,0.6399999856948853
101.33751220702055,74.1209309895837,0.6100000143051147
101.34584554035388,74.1209309895837,0.6000000238418579
-120.01248779297063,74.11259765625037,2.950000047683716
-120.00415445963729,74.11259765625037,2.950000047683716
-119.99582112630395,74.11259765625037,2.950000047683716
-119.98748779297063,74.11259765625037,2.940000057220459
-119.9791544596373,74.11259765625037,2.930000066757202
-119.97082112630396,74.11259765625037,2.930000066757202
-119.96248779297062,74.11259765625037,2.940000057220459
-119.9541544596373,74.11259765625037,2.950000047683716
-119.94582112630397,74.11259765625037,2.950000047683716
-119.93748779297063,74.11259765625037,2.950000047683716
-119.92915445963729,74.11259765625037,2.940000057220459
-119.92082112630396,74.11259765625037,2.940000057220459
86.59584554035445,74.11259765625037,2.809999942779541
86.60417887368777,74.11259765625037,2.8399999141693115
86.74584554035445,74.11259765625037,4.809999942779541
86.75417887368778,74.11259765625037,5.110000133514404
86.7625122070211,74.11259765625037,4.309999942779541
86.77084554035443,74.11259765625037,2.450000047683716
87.37084554035442,74.11259765625037,0.949999988079071
87.37917887368775,74.11259765625037,0.949999988079071
87.38751220702108,74.11259765625037,0.949999988079071
87.48751220702107,74.11259765625037,0.75
87.49584554035442,74.11259765625037,1.6200000047683716
87.50417887368775,74.11259765625037,3.359999895095825
87.51251220702108,74.11259765625037,4.099999904632568
87.5208455403544,74.11259765625037,5.0
87.52917887368775,74.11259765625037,5.96999979019165
87.53751220702108,74.11259765625037,5.96999979019165
87.5458455403544,74.11259765625037,5.960000038146973
87.55417887368773,74.11259765625037,6.960000038146973
87.56251220702109,74.11259765625037,6.960000038146973
87.57084554035441,74.11259765625037,3.950000047683716
87.57917887368774,74.11259765625037,1.9500000476837158
87.62917887368775,74.11259765625037,0.7099999785423279
87.63751220702108,74.11259765625037,0.7099999785423279
87.6458455403544,74.11259765625037,1.7100000381469727
87.65417887368773,74.11259765625037,1.7100000381469727
87.66251220702108,74.11259765625037,1.7100000381469727
87.6708455403544,74.11259765625037,1.7100000381469727
87.67917887368773,74.11259765625037,0.7099999785423279
87.68751220702106,74.11259765625037,0.7099999785423279
87.73751220702107,74.11259765625037,0.6800000071525574
87.7458455403544,74.11259765625037,0.6800000071525574
87.7958455403544,74.11259765625037,0.5899999737739563
87.80417887368773,74.11259765625037,1.5800000429153442
87.81251220702106,74.11259765625037,1.5800000429153442
87.82084554035441,74.11259765625037,1.5800000429153442
87.82917887368774,74.11259765625037,1.5800000429153442
87.83751220702106,74.11259765625037,1.5800000429153442
87.84584554035439,74.11259765625037,1.5800000429153442
87.85417887368774,74.11259765625037,1.5800000429153442
96.4875122070207,74.11259765625037,6.730000019073486
96.49584554035403,74.11259765625037,6.730000019073486
96.50417887368741,74.11259765625037,6.730000019073486
96.51251220702073,74.11259765625037,6.730000019073486
96.52084554035406,74.11259765625037,6.730000019073486
96.52917887368739,74.11259765625037,6.730000019073486
96.53751220702071,74.11259765625037,6.730000019073486
96.54584554035404,74.11259765625037,6.730000019073486
96.55417887368736,74.11259765625037,6.739999771118164
96.56251220702069,74.11259765625037,6.78000020980835
96.57084554035407,74.11259765625037,6.820000171661377
96.5791788736874,74.11259765625037,6.869999885559082
96.58751220702072,74.11259765625037,6.900000095367432
96.59584554035405,74.11259765625037,6.940000057220459
96.60417887368737,74.11259765625037,6.96999979019165
96.6125122070207,74.11259765625037,7.0
96.62084554035403,74.11259765625037,7.010000228881836
96.62917887368741,74.11259765625037,7.03000020980835
96.63751220702073,74.11259765625037,7.039999961853027
96.64584554035406,74.11259765625037,4.039999961853027
97.67917887368736,74.11259765625037,1.909999966621399
97.68751220702069,74.11259765625037,9.90999984741211
97.69584554035401,74.11259765625037,10.90999984741211
97.70417887368734,74.11259765625037,10.90999984741211
97.71251220702067,74.11259765625037,11.90999984741211
97.72084554035399,74.11259765625037,11.90999984741211
97.72917887368732,74.11259765625037,11.899999618530273
97.73751220702064,74.11259765625037,11.890000343322754
97.74584554035403,74.11259765625037,10.880000114440918
97.75417887368735,74.11259765625037,10.859999656677246
97.76251220702068,74.11259765625037,9.84000015258789
97.770845540354,74.11259765625037,9.8100004196167
97.77917887368733,74.11259765625037,9.770000457763672
97.78751220702065,74.11259765625037,9.729999542236328
97.79584554035398,74.11259765625037,9.680000305175781
97.8041788736873,74.11259765625037,9.699999809265137
97.81251220702069,74.11259765625037,10.739999771118164
97.82084554035401,74.11259765625037,10.789999961853027
97.82917887368734,74.11259765625037,9.800000190734863
97.83751220702067,74.11259765625037,9.760000228881836
97.84584554035399,74.11259765625037,9.619999885559082
97.85417887368732,74.11259765625037,8.4399995803833
97.86251220702064,74.11259765625037,7.179999828338623
97.87084554035403,74.11259765625037,6.820000171661377
97.87917887368735,74.11259765625037,8.229999542236328
97.88751220702068,74.11259765625037,10.579999923706055
97.895845540354,74.11259765625037,11.789999961853027
97.90417887368733,74.11259765625037,11.9399995803833
97.91251220702065,74.11259765625037,12.0600004196167
97.92084554035398,74.11259765625037,12.119999885559082
97.9291788736873,74.11259765625037,12.15999984741211
97.93751220702069,74.11259765625037,12.180000305175781
97.94584554035401,74.11259765625037,12.199999809265137
97.95417887368734,74.11259765625037,12.210000038146973
97.96251220702067,74.11259765625037,12.220000267028809
97.97084554035399,74.11259765625037,12.229999542236328
97.97917887368732,74.11259765625037,12.239999771118164
97.98751220702064,74.11259765625037,12.239999771118164
97.99584554035397,74.11259765625037,12.25
98.00417887368735,74.11259765625037,12.25
98.01251220702068,74.11259765625037,12.25
98.020845540354,74.11259765625037,12.260000228881836
98.02917887368733,74.11259765625037,12.260000228881836
98.03751220702065,74.11259765625037,12.270000457763672
98.04584554035398,74.11259765625037,12.270000457763672
98.0541788736873,74.11259765625037,12.279999732971191
98.06251220702063,74.11259765625037,12.279999732971191
98.07084554035401,74.11259765625037,12.289999961853027
98.07917887368734,74.11259765625037,12.289999961853027
98.08751220702067,74.11259765625037,12.289999961853027
98.09584554035399,74.11259765625037,12.289999961853027
98.10417887368732,74.11259765625037,12.300000190734863
98.11251220702064,74.11259765625037,12.300000190734863
98.12084554035397,74.11259765625037,12.300000190734863
98.1291788736873,74.11259765625037,12.3100004196167
98.51251220702062,74.11259765625037,3.509999990463257
98.52084554035395,74.11259765625037,11.510000228881836
